"month","account","Total Transfer ins","Total Transfer out","Account Monthly Balance"
8,"1314","1583.0500000000002","2580.18","-997.1299999999997"
12,"1314","1583.0500000000002","3559.38","-1976.3300000000002"
1,"13153","1134.24","0","1134.24"
2,"13153","1739.38","0","1739.38"
3,"13153","255.3","0","255.3"
4,"13153","1816.72","0","1816.72"
6,"13153","3964.0299999999997","2918.91","1045.12"
7,"13153","353.85","972.97","-619.12"
8,"13153","877.4","0","877.4"
10,"13153","0","69.85","-69.85"
1,"13196","668.94","0","668.94"
3,"13196","1225.8","0","1225.8"
4,"13196","661.35","0","661.35"
5,"13196","0","792.63","-792.63"
6,"13196","1699.29","0","1699.29"
8,"13196","530.82","0","530.82"
12,"13196","1720.71","0","1720.71"
1,"13205","787.18","1615.32","-828.14"
2,"13205","1190.78","1615.32","-424.53999999999996"
3,"13205","613.17","1615.32","-1002.15"
7,"13205","1363.61","1615.32","-251.71000000000004"
9,"13205","1641.04","0","1641.04"
11,"13205","69.16","1615.32","-1546.1599999999999"
1,"13238","566.94","0","566.94"
2,"13238","131.32","1935.59","-1804.27"
3,"13238","1674.45","0","1674.45"
4,"13238","0","243.07","-243.07"
5,"13238","0","968.62","-968.62"
6,"13238","131.32","1935.59","-1804.27"
7,"13238","1565.19","0","1565.19"
12,"13238","1984.91","0","1984.91"
4,"13259","1592.38","0","1592.38"
6,"13259","750.96","0","750.96"
8,"13259","98.26","0","98.26"
12,"13259","0","730.08","-730.08"
1,"13276","2766.08","2082.74","683.3399999999999"
3,"13276","0","1746.92","-1746.92"
4,"13276","512.76","0","512.76"
5,"13276","370.88","2082.74","-1711.86"
7,"13276","3075.99","7349.36","-4273.37"
9,"13276","220","2082.74","-1862.74"
10,"13276","0","1539.67","-1539.67"
1,"13283","0","1795.87","-1795.87"
4,"13283","190.41","0","190.41"
5,"13283","0","1107.17","-1107.17"
6,"13283","832.29","0","832.29"
10,"13283","1531.42","0","1531.42"
11,"13283","2550.68","407.84","2142.84"
12,"13283","0","1190.9","-1190.9"
2,"13286","0","1152.12","-1152.12"
4,"13286","940.89","0","940.89"
5,"13286","1914.12","0","1914.12"
7,"13286","0","1732.7","-1732.7"
8,"13286","0","1751.55","-1751.55"
9,"13286","0","1718.98","-1718.98"
12,"13286","31.3","0","31.3"
1,"13294","5177.990000000001","4459.44","718.5500000000002"
2,"13294","0","1788.74","-1788.74"
3,"13294","3775.32","1709.0700000000002","2066.25"
7,"13294","525.36","1709.0700000000002","-1183.71"
9,"13294","909.98","1709.0700000000002","-799.09"
10,"13294","115.83","0","115.83"
1,"13420","1083.51","0","1083.51"
2,"13420","1384.76","0","1384.76"
3,"13420","1211.36","0","1211.36"
5,"13420","793.88","884.57","-90.69000000000005"
6,"13420","1114.35","1769.14","-654.7900000000001"
11,"13420","320.47","884.57","-564.1"
12,"13420","290.88","0","290.88"
7,"13448","946","1986.2","-1040.2000000000003"
9,"13448","1358.62","2903.51","-1544.8900000000003"
10,"13448","628.82","0","628.82"
11,"13448","1936.55","0","1936.55"
1,"1345","301.15","0","301.15"
2,"1345","28.98","0","28.98"
8,"1345","403.29","0","403.29"
10,"1345","1308.05","0","1308.05"
11,"1345","807.68","0","807.68"
12,"1345","1462.48","0","1462.48"
3,"13474","937.31","0","937.31"
8,"13474","507.23","0","507.23"
12,"13474","480.27","0","480.27"
3,"13487","462.91","0","462.91"
4,"13487","3438.45","1438.88","1999.57"
8,"13487","3438.45","2275.98","1162.47"
1,"13499","0","689.03","-689.03"
7,"13499","481.08","0","481.08"
11,"13499","1076.04","0","1076.04"
1,"13501","245.61","210.84","34.77000000000001"
2,"13501","296.21","0","296.21"
3,"13501","887.89","0","887.89"
5,"13501","1307.63","210.84","1096.7900000000002"
7,"13501","181.67","210.84","-29.170000000000016"
8,"13501","233.93","210.84","23.090000000000003"
9,"13501","1281.35","210.84","1070.51"
10,"13501","1942.17","0","1942.17"
1,"13539","0","1588.68","-1588.68"
2,"13539","2353.8","1342.68","1011.1200000000001"
3,"13539","2353.8","176.92","2176.88"
4,"13539","1640.77","0","1640.77"
6,"13539","0","1556.68","-1556.68"
7,"13539","515.71","0","515.71"
2,"13562","0","908.03","-908.03"
3,"13562","1000.36","0","1000.36"
10,"13562","175.49","0","175.49"
11,"13562","783.26","0","783.26"
12,"13562","977.55","0","977.55"
1,"13611","1989.79","0","1989.79"
5,"13611","1140.82","0","1140.82"
6,"13611","1202.63","0","1202.63"
10,"13611","593.82","0","593.82"
11,"13611","384.24","0","384.24"
12,"13611","101.68","0","101.68"
1,"13644","0","808.27","-808.27"
2,"13644","1563.36","760.08","803.28"
3,"13644","1885.74","0","1885.74"
4,"13644","1883.5","0","1883.5"
9,"13644","800.9","0","800.9"
12,"13644","308.5","380.04","-71.54000000000002"
5,"13649","712.12","0","712.12"
2,"13740","197.89","0","197.89"
3,"13740","1382.37","0","1382.37"
4,"13740","4.76","0","4.76"
5,"13740","0","1423.81","-1423.81"
8,"13740","5.85","0","5.85"
9,"13740","1150.44","0","1150.44"
11,"13740","1486.58","0","1486.58"
12,"13740","1606.9","0","1606.9"
1,"13743","1281.82","0","1281.82"
5,"13743","925.59","0","925.59"
6,"13743","0","562.78","-562.78"
1,"13764","570.46","0","570.46"
2,"13764","901.82","1977.47","-1075.6499999999999"
3,"13764","0","271.81","-271.81"
5,"13764","1766.16","0","1766.16"
7,"13764","74.6","1977.47","-1902.8700000000001"
8,"13764","2740.22","1977.47","762.7499999999998"
10,"13764","4655.900000000001","3430.38","1225.52"
11,"13764","2712.78","1977.47","735.3100000000002"
2,"13803","3716","2574.73","1141.27"
7,"13803","1858","655.15","1202.85"
10,"13803","1001.87","0","1001.87"
1,"13811","0","136.36","-136.36"
11,"13811","935.35","0","935.35"
1,"13822","922.42","0","922.42"
2,"13822","57.54","1534.33","-1476.79"
4,"13822","581.66","1534.33","-952.67"
5,"13822","746.39","0","746.39"
7,"13822","0","1863.16","-1863.16"
8,"13822","1615.04","0","1615.04"
10,"13822","3360.48","7671.65","-4311.17"
11,"13822","1166.11","1534.33","-368.22"
12,"13822","1135.22","0","1135.22"
1,"13909","793.93","0","793.93"
3,"13909","1510.8","0","1510.8"
5,"13909","609.95","2812.48","-2202.5299999999997"
6,"13909","1671.59","0","1671.59"
8,"13909","724.5600000000001","3003.93","-2279.37"
9,"13909","609.95","449.66","160.29"
12,"13909","609.95","2745.72","-2135.7699999999995"
9,"14056","620.97","0","620.97"
12,"14056","0","553.34","-553.34"
3,"14080","0","538.93","-538.93"
4,"14080","27.68","0","27.68"
6,"14080","1490.48","0","1490.48"
7,"14080","9.73","0","9.73"
12,"14080","0","49.46","-49.46"
2,"14113","769.96","0","769.96"
3,"14113","493.95","0","493.95"
5,"14113","1295.65","0","1295.65"
8,"14113","1799.14","0","1799.14"
12,"14113","1142.08","0","1142.08"
3,"14120","791.54","0","791.54"
1,"14137","642.33","2504.8","-1862.4699999999998"
2,"14137","1227.83","0","1227.83"
6,"14137","172.2","0","172.2"
7,"14137","1920.53","0","1920.53"
8,"14137","45.31","0","45.31"
12,"14137","3203.34","2504.8","698.5399999999998"
12,"14148","498.92","0","498.92"
1,"14153","573.38","0","573.38"
2,"14153","1094.14","114.27","979.8700000000001"
5,"14153","1556.83","0","1556.83"
7,"14153","0","970.91","-970.91"
8,"14153","980.22","0","980.22"
10,"14153","1120.55","0","1120.55"
11,"14153","0","223.43","-223.43"
12,"14153","0","935.37","-935.37"
1,"1421","1495.05","0","1495.05"
5,"1421","0","1464.49","-1464.49"
9,"1421","1055.83","671.88","383.94999999999993"
10,"1421","320.4","0","320.4"
11,"1421","1724.29","0","1724.29"
12,"1421","1007.35","0","1007.35"
2,"14227","665.23","0","665.23"
5,"14227","105.64","0","105.64"
7,"14227","0","1209.09","-1209.09"
8,"14227","958.51","0","958.51"
9,"14227","1507.27","0","1507.27"
10,"14227","657.02","0","657.02"
11,"14227","1178.18","0","1178.18"
12,"14227","723.65","0","723.65"
1,"14241","0","683.54","-683.54"
3,"14241","1138.35","1372.38","-234.0300000000002"
6,"14241","1049.92","0","1049.92"
7,"14241","898.42","1372.38","-473.96000000000015"
9,"14241","1035.52","1372.38","-336.8600000000001"
10,"14241","3869.43","5489.52","-1620.0900000000006"
12,"14241","820.93","0","820.93"
2,"14255","2521.7","3014.71","-493.0100000000002"
3,"14255","3875.68","3014.71","860.9699999999998"
4,"14255","3499.02","3014.71","484.30999999999995"
5,"14255","8878.55","10650.84","-1772.2900000000009"
6,"14255","1074.44","0","1074.44"
8,"14255","490.99","0","490.99"
9,"14255","0","16.41","-16.41"
10,"14255","3176.4","3014.71","161.69000000000005"
1,"1426","251.42","0","251.42"
2,"1426","972.06","0","972.06"
5,"1426","518.75","0","518.75"
6,"1426","2992.95","4916.68","-1923.7300000000002"
7,"1426","868.02","0","868.02"
8,"1426","245.36","1708.2800000000002","-1462.92"
11,"1426","1197.45","0","1197.45"
2,"14270","1741.42","0","1741.42"
3,"14270","848.14","0","848.14"
9,"14270","1778.43","0","1778.43"
1,"14272","0","1361.12","-1361.12"
10,"14272","771.63","0","771.63"
1,"14284","1631.32","31.65","1599.6699999999998"
3,"14284","805.73","31.65","774.08"
6,"14284","3357.61","94.94999999999999","3262.66"
7,"14284","1811.59","0","1811.59"
6,"14313","1589.32","0","1589.32"
7,"14313","1933.98","2076.1400000000003","-142.16000000000008"
11,"14313","966.99","1815.64","-848.6500000000001"
12,"14313","966.99","260.5","706.49"
3,"14332","0","598.8","-598.8"
5,"14332","1084.92","0","1084.92"
2,"14333","1762.67","0","1762.67"
3,"14333","1920.45","0","1920.45"
4,"14333","1217.46","0","1217.46"
5,"14333","0","282.32","-282.32"
6,"14333","1986.34","0","1986.34"
7,"14333","234.63","0","234.63"
8,"14333","779.35","0","779.35"
11,"14333","0","776.24","-776.24"
1,"14345","1895.48","0","1895.48"
4,"14345","0","240.36","-240.36"
4,"14359","1813.28","1985.93","-172.6500000000001"
6,"14359","1478.19","0","1478.19"
10,"14359","1145.68","1985.93","-840.25"
11,"14359","2958.96","3971.86","-1012.9000000000001"
1,"14360","1688","0","1688"
2,"14360","1532.1","0","1532.1"
3,"14360","1586.49","0","1586.49"
4,"14360","1418.56","0","1418.56"
5,"14360","0","1434.42","-1434.42"
6,"14360","285.89","0","285.89"
9,"14360","0","395.82","-395.82"
10,"14360","3026.38","5137.83","-2111.45"
12,"14360","0","1018.44","-1018.44"
1,"1439","1861.35","1450.98","410.3699999999999"
2,"1439","1284.41","1450.98","-166.56999999999994"
5,"1439","0","753.72","-753.72"
8,"1439","772.51","1450.98","-678.47"
11,"1439","1504.93","1450.98","53.950000000000045"
6,"14434","1653.55","0","1653.55"
8,"14434","463.83","0","463.83"
3,"14462","924.68","0","924.68"
8,"14462","1360.43","0","1360.43"
5,"14485","117.19","0","117.19"
7,"14485","0","725.21","-725.21"
11,"14485","1644.81","0","1644.81"
1,"14497","407.45","0","407.45"
11,"14497","52.3","1111.34","-1059.04"
12,"14497","52.3","1111.34","-1059.04"
3,"14521","0","1355.14","-1355.14"
4,"14521","1058.98","0","1058.98"
6,"14521","0","423.59","-423.59"
11,"14521","1917.5","0","1917.5"
12,"14521","0","1607.07","-1607.07"
1,"14543","607.37","0","607.37"
2,"14545","0","1078.26","-1078.26"
3,"14545","1784.82","0","1784.82"
9,"14545","1658.78","0","1658.78"
12,"14545","1409.26","0","1409.26"
6,"14558","1779.91","0","1779.91"
1,"14565","1587.69","0","1587.69"
3,"14565","1784.45","1064.2","720.25"
4,"14565","1784.45","1070.16","714.29"
7,"14565","451.28","0","451.28"
8,"14565","1784.45","3110.66","-1326.2099999999998"
9,"14565","1698.69","0","1698.69"
10,"14565","1784.45","1062.9","721.55"
11,"14565","768.44","0","768.44"
12,"14565","1432.96","3153.96","-1721"
9,"14571","1827.78","340.73","1487.05"
11,"14571","1316.48","0","1316.48"
12,"14571","1963.06","681.46","1281.6"
2,"14590","67.51","1435.62","-1368.11"
3,"14590","0","1126.85","-1126.85"
4,"14590","2951.8099999999995","8613.72","-5661.91"
7,"14590","210.49","1435.62","-1225.1299999999999"
8,"14590","1030.58","1435.62","-405.03999999999996"
10,"14590","1263.21","0","1263.21"
11,"14590","0","1320.04","-1320.04"
12,"14590","0","135.76","-135.76"
2,"14606","1158.75","933.39","225.36"
7,"14606","0","1413.67","-1413.67"
10,"14606","171.94","933.39","-761.45"
1,"14615","0","338.14","-338.14"
3,"14615","1127.75","0","1127.75"
8,"14615","0","1278.18","-1278.18"
1,"14626","1210.12","5662.99","-4452.870000000001"
2,"14626","168.04","5662.99","-5494.950000000001"
3,"14626","2643.6200000000003","7441","-4797.38"
4,"14626","0","1974.47","-1974.47"
5,"14626","132.76","5662.99","-5530.2300000000005"
9,"14626","0","1754.04","-1754.04"
10,"14626","7862.56","5662.990000000001","2199.57"
11,"14626","2643.62","8809.85","-6166.2300000000005"
3,"14633","0","961.69","-961.69"
4,"14633","1642.9","0","1642.9"
5,"14633","1932.98","0","1932.98"
8,"14633","799.85","0","799.85"
9,"14633","1928.96","0","1928.96"
10,"14633","1771.59","1095.02","676.5699999999999"
8,"14690","1376.69","0","1376.69"
4,"14715","1206.52","0","1206.52"
8,"14715","1312.92","0","1312.92"
9,"14715","1636.16","0","1636.16"
11,"14715","832.74","0","832.74"
12,"14715","163.63","0","163.63"
6,"14717","1303.22","1657.32","-354.0999999999999"
11,"14717","1303.22","1657.32","-354.0999999999999"
2,"14768","637.51","1302.15","-664.6400000000001"
4,"14768","186.09","1302.15","-1116.0600000000002"
5,"14768","2512.69","3906.4500000000003","-1393.7600000000004"
4,"14801","1124.22","0","1124.22"
6,"14801","1392","0","1392"
9,"14801","0","164.32","-164.32"
10,"14801","1412.78","0","1412.78"
11,"14801","221.67","0","221.67"
12,"14801","1389.51","0","1389.51"
1,"14807","701.81","1775.25","-1073.44"
4,"14807","1003.26","3550.5","-2547.24"
7,"14807","0","134.81","-134.81"
8,"14807","41.93","0","41.93"
10,"14807","301.45","1775.25","-1473.8"
1,"14820","264.6","0","264.6"
8,"14820","1553.09","0","1553.09"
1,"14824","1044.36","2404.5299999999997","-1360.17"
2,"14824","692.61","0","692.61"
3,"14824","908.44","2404.5299999999997","-1496.09"
4,"14824","721.16","2404.5299999999997","-1683.3700000000001"
5,"14824","1204.64","2404.5299999999997","-1199.8899999999999"
7,"14824","626.72","2404.5299999999997","-1777.81"
8,"14824","4825.42","7214.9","-2389.48"
10,"14824","3687.94","2404.5299999999997","1283.41"
11,"14824","0","1297.55","-1297.55"
2,"14826","1579.1","0","1579.1"
3,"14826","580.01","0","580.01"
6,"14826","1155.13","0","1155.13"
12,"14826","1661.81","0","1661.81"
1,"1486","1630.48","0","1630.48"
2,"1486","1645","0","1645"
3,"1486","1805.52","0","1805.52"
4,"1486","312.33","0","312.33"
9,"1486","1273.64","0","1273.64"
11,"1486","967.52","0","967.52"
1,"149","2985.2099999999996","4881.2","-1895.9900000000002"
7,"149","860.87","0","860.87"
8,"149","170.61","1220.3","-1049.69"
9,"149","868.13","1220.3","-352.16999999999996"
10,"149","1156.58","1220.3","-63.72000000000003"
3,"14902","164.47","0","164.47"
4,"14902","0","1266.13","-1266.13"
5,"14902","346.29","0","346.29"
9,"14902","552.95","0","552.95"
11,"14902","316.63","693.94","-377.31000000000006"
12,"14902","157.85","693.94","-536.09"
2,"14941","0","1478.58","-1478.58"
1,"14985","1820.14","0","1820.14"
2,"14985","86.25","0","86.25"
4,"14985","1548.45","0","1548.45"
5,"14985","0","1240.72","-1240.72"
8,"14985","1859.36","0","1859.36"
9,"14985","1952.81","0","1952.81"
10,"14985","1262.15","0","1262.15"
12,"14985","1755.22","0","1755.22"
1,"14986","1971.58","0","1971.58"
5,"14986","163.22","0","163.22"
8,"14986","0","205.48","-205.48"
11,"14986","0","1722.23","-1722.23"
3,"1504","439.2","1556.57","-1117.37"
4,"1504","1290.72","0","1290.72"
7,"1504","2597.6099999999997","4669.71","-2072.0999999999995"
8,"1504","1035.15","1556.57","-521.4199999999998"
12,"1504","1016.28","0","1016.28"
1,"15041","845.94","0","845.94"
4,"15041","1660.2","0","1660.2"
5,"15041","0","1108.27","-1108.27"
6,"15041","563.43","0","563.43"
7,"15041","0","830.88","-830.88"
2,"15046","0","430.13","-430.13"
4,"15046","1351.85","378.39","973.4599999999999"
8,"15046","904.58","378.39","526.19"
9,"15046","1324.3","0","1324.3"
10,"15046","985.89","0","985.89"
11,"15046","1533.45","378.39","1155.06"
12,"15046","1501.47","0","1501.47"
3,"15056","0","812.44","-812.44"
7,"15056","1812.98","0","1812.98"
9,"15056","1389.88","0","1389.88"
10,"15056","865.57","0","865.57"
11,"15056","0","1895.86","-1895.86"
3,"15107","607.49","0","607.49"
5,"15107","305.31","1205.42","-900.1100000000001"
7,"15107","62.82","0","62.82"
8,"15107","536.83","0","536.83"
11,"15107","305.31","1205.42","-900.1100000000001"
12,"15107","1224.58","0","1224.58"
4,"15120","991.35","0","991.35"
9,"15120","1931.13","0","1931.13"
12,"15120","1572.65","0","1572.65"
2,"15154","3607.1100000000006","3742.17","-135.06000000000017"
5,"15154","1691.94","2861.59","-1169.65"
7,"15154","3607.11","4842.6","-1235.49"
8,"15154","2453.52","2861.59","-408.07000000000016"
10,"15154","1525.44","0","1525.44"
12,"15154","270.12","0","270.12"
7,"15163","1550.15","0","1550.15"
9,"15163","1941.5","200.42","1741.08"
1,"15178","1255.97","0","1255.97"
5,"15178","0","1455.83","-1455.83"
10,"15178","124.15","0","124.15"
11,"15178","650.41","0","650.41"
1,"15188","1929.24","2872.31","-943.0699999999999"
2,"15188","1415.2","0","1415.2"
3,"15188","6677.62","6046.849999999999","630.7700000000004"
4,"15188","1596.24","2872.31","-1276.07"
10,"15188","6677.62","8314.7","-1637.0800000000004"
11,"15188","2201.66","2872.31","-670.6500000000001"
11,"15248","553.76","0","553.76"
2,"15281","1024.83","0","1024.83"
3,"15281","0","1714.96","-1714.96"
7,"15281","0","909.64","-909.64"
9,"15281","0","1801.57","-1801.57"
11,"15281","1727.23","0","1727.23"
4,"15314","981","0","981"
5,"15314","1496","0","1496"
6,"15314","0","557.31","-557.31"
7,"15314","415.54","0","415.54"
10,"15314","1478.41","0","1478.41"
12,"15314","1916.5","0","1916.5"
1,"15317","2366.58","1812.18","554.3999999999999"
3,"15317","0","1837.21","-1837.21"
4,"15317","1922.88","0","1922.88"
5,"15317","2809.86","1812.18","997.6800000000001"
7,"15317","2588.2200000000003","1153.08","1435.14"
8,"15317","617.45","0","617.45"
10,"15317","2588.2200000000003","2471.28","116.93999999999983"
2,"15342","1546.48","1290.26","256.22"
3,"15342","1540.56","0","1540.56"
6,"15342","2013.58","2304.56","-290.98"
7,"15342","2013.58","275.96","1737.62"
